num_second_hand,link,district,area,house_name,address,avg_price,build_year,builder_type,builder,num_building,num_house
1,https://sz.lianjia.com/xiaoqu/2411406535569047/,罗湖区,黄贝岭,沿河北路统建楼,罗湖区黄贝岭沿河北路2015号,50173,1984,塔板结合,中建集团,4,58
3,https://sz.lianjia.com/xiaoqu/2410050631904866/,罗湖区,黄贝岭,广东基础楼,"罗湖区黄贝岭华丽路1028号, 罗湖区黄贝岭华丽路, 华丽东村3号, 华深路1026号",53845,1988,塔板结合,深圳市城建物业管理有限公司,4,93
14,https://sz.lianjia.com/xiaoqu/2411048965967/,罗湖区,黄贝岭,集浩大厦,罗湖区黄贝岭深南大路1086号,43197,1996,塔板结合,暂无资料,3,354
0,https://sz.lianjia.com/xiaoqu/249164824785230/,罗湖区,黄贝岭,银通金秀小区,罗湖区黄贝岭秀南街97号,55734,1992,板楼/塔板结合,无开发商,2,102
3,https://sz.lianjia.com/xiaoqu/2411048986657/,罗湖区,黄贝岭,鸿业苑一期,罗湖区黄贝岭东门北路2044号,67860,2000,塔楼,东旭鸿基地产集团有限公司,3,368
4,https://sz.lianjia.com/xiaoqu/2411048754362/,罗湖区,黄贝岭,锦星花园,罗湖区黄贝岭春风路1003号,58433,1985,板楼,深圳市锦星房地产开发有限公司,23,945
0,https://sz.lianjia.com/xiaoqu/2413824968133611/,罗湖区,地王,红围二巷11号,罗湖区地王红围坊二巷11号,51796,1989,塔板结合, 深圳市万龙靓投资发展有限公司,1,7
0,https://sz.lianjia.com/xiaoqu/2420025938270675/,罗湖区,地王,洪涛大厦附楼,罗湖区地王宝安南路3097号,,暂无信息,未知类型,暂无信息,1,1
10,https://sz.lianjia.com/xiaoqu/2411048966925/,罗湖区,黄贝岭,庐峰翠苑,罗湖区黄贝岭黄贝路1000号,68169,1999,塔板结合,深圳庐山置业有限公司,5,521
13,https://sz.lianjia.com/xiaoqu/2411048988680/,罗湖区,黄贝岭,万科俊园,罗湖区黄贝岭爱国路1001号,49397,1999,塔板结合,深圳市万科房地产有限公司,1,189
0,https://sz.lianjia.com/xiaoqu/2415212629495311/,罗湖区,地王,蔡屋围金龙大厦,罗湖区地王红宝路139号,,2010,塔板结合,深圳市罗湖区蔡屋围金龙实业公司,2,759
1,https://sz.lianjia.com/xiaoqu/2415025513705649/,罗湖区,地王,华通大厦,罗湖区地王笋岗东路2127号,32882,1993,塔板结合,深圳市二十一物业管理有限公司,1,403
0,https://sz.lianjia.com/xiaoqu/2420034321230904/,罗湖区,地王,华讯中心,罗湖区地王宝安南路华讯中心小区,28400,暂无信息,未知类型,暂无信息,1,55
8,https://sz.lianjia.com/xiaoqu/2411048717683/,罗湖区,黄贝岭,湖滨新村,罗湖区黄贝岭爱国路3002号,65335,1982,塔板结合,深圳城建开发集团公司,17,469
0,https://sz.lianjia.com/xiaoqu/2420034399914236/,罗湖区,地王,实地剑兰郡,罗湖区地王罗湖红桂路红桂横街27号,79904,暂无信息,塔楼,深圳富茅房地产开发有限公司,1,374
0,https://sz.lianjia.com/xiaoqu/2413334467325509/,罗湖区,地王,红围街11号,罗湖区地王红围街11号,,暂无信息,塔板结合,暂无信息,1,3
0,https://sz.lianjia.com/xiaoqu/2414101793507929/,罗湖区,地王,恒大红围岭旧改,罗湖区地王罗湖区红岭地区桂园路西侧,,2018,塔板结合,恒大地产集团有限公司,1,38
0,https://sz.lianjia.com/xiaoqu/2413170019151433/,罗湖区,地王,松园南街23号,罗湖区地王松园南街23号,49916,1991,塔板结合,深圳市二建,1,24
0,https://sz.lianjia.com/xiaoqu/2411704288423571/,罗湖区,地王,蔡屋围老围花园,罗湖区地王蔡屋围五街,,暂无信息,塔板结合,暂无信息,1,9
0,https://sz.lianjia.com/xiaoqu/249054099878301/,罗湖区,地王,地王大厦,罗湖区地王深南东路5002号,53668,1996,塔楼/板楼,香港建设(控股)有限公司,2,682
0,https://sz.lianjia.com/xiaoqu/2411048363905/,罗湖区,地王,红桂一街8号,罗湖区地王红桂一街8号,48797,1988,塔板结合,暂无资料,4,140
0,https://sz.lianjia.com/xiaoqu/2411048434691/,罗湖区,地王,红桂路1017号,"罗湖区地王红桂路1017号,桂园路177号",,暂无信息,板楼,暂无信息,3,79
0,https://sz.lianjia.com/xiaoqu/2411048434699/,罗湖区,地王,洪一二邨,罗湖区地王宝安南路2115.2117.2119.2121.2123.2125.2133,58045,1986,塔板结合,无开发商,10,187
0,https://sz.lianjia.com/xiaoqu/2414172251237429/,罗湖区,地王,粤农大厦,罗湖区地王桂园路39号,,暂无信息,塔板结合,暂无信息,1,6
1,https://sz.lianjia.com/xiaoqu/2411048426667/,罗湖区,地王,祥宝楼,罗湖区地王宝红路67号祥宝楼,76343,1997,塔板结合,深圳市新银物业管理有限公司,1,131
0,https://sz.lianjia.com/xiaoqu/2410499303943476/,罗湖区,地王,蔡屋围发展大厦,罗湖区地王深圳市罗湖区宝安南路3083号附近,,暂无信息,塔楼,暂无信息,1,100
0,https://sz.lianjia.com/xiaoqu/2411048353412/,罗湖区,地王,景园大厦(松园路),罗湖区地王松园路88号,,暂无信息,塔板结合,暂无信息,1,169
0,https://sz.lianjia.com/xiaoqu/2411048416765/,罗湖区,地王,中医院小区,罗湖区地王河边路5,52260,1988,塔板结合,深圳市二建,3,58
0,https://sz.lianjia.com/xiaoqu/2412382438698106/,罗湖区,地王,松园南十巷,罗湖区地王桂园北路232号,54153,暂无信息,塔板结合,暂无信息,1,77
0,https://sz.lianjia.com/xiaoqu/2411048379756/,罗湖区,地王,松园北街38号,罗湖区地王松园北街38号,49780,1982,塔板结合,无开发商,7,269
0,https://sz.lianjia.com/xiaoqu/2410635188383790/,罗湖区,地王,中深国际大厦,罗湖区地王红岭中路2068号,,暂无信息,塔板结合,暂无资料,1,65
0,https://sz.lianjia.com/xiaoqu/2411048397775/,罗湖区,地王,能源宿舍,罗湖区地王红岭中路1016,55522,1990,塔楼,暂无信息,2,48
0,https://sz.lianjia.com/xiaoqu/2411048437381/,罗湖区,地王,嘉福苑,罗湖区地王红桂路1041号,,暂无信息,板楼,暂无信息,4,168
0,https://sz.lianjia.com/xiaoqu/2411048492595/,罗湖区,地王,碧波楼,罗湖区地王桂园北路71-77号单,39984,1991,塔板结合, 深圳市万龙靓投资发展有限公司,1,56
0,https://sz.lianjia.com/xiaoqu/2411048492012/,罗湖区,地王,桂龙家园,罗湖区地王桂园北路88号,,暂无信息,塔板结合,暂无信息,3,368
1,https://sz.lianjia.com/xiaoqu/2411048369768/,罗湖区,地王,松园北街68号,罗湖区地王松园北街,57035,1999,塔板结合,深圳市长虹房地产开发有限公司,2,66
0,https://sz.lianjia.com/xiaoqu/2412156645946259/,罗湖区,地王,松园西街55号,罗湖区地王松园西街55号,,暂无信息,板楼,暂无信息,1,14
0,https://sz.lianjia.com/xiaoqu/2411048430206/,罗湖区,地王,水务局宿舍,罗湖区地王桂园北路115号,,暂无信息,塔板结合,暂无信息,5,84
0,https://sz.lianjia.com/xiaoqu/2414124789280696/,罗湖区,地王,华凯大厦,罗湖区地王笋岗东路2121号,,暂无信息,塔板结合,暂无信息,1,170
0,https://sz.lianjia.com/xiaoqu/2420032248420549/,罗湖区,地王,清庆新村,罗湖区地王红桂路1028号,,暂无信息,未知类型,暂无信息,1,24
3,https://sz.lianjia.com/xiaoqu/2411048469657/,罗湖区,地王,西湖小区,罗湖区地王桂园北路236号,52877,1988,塔板结合,深圳市新西湖房地产开发有限公司,8,267
0,https://sz.lianjia.com/xiaoqu/2420025713833269/,罗湖区,地王,桂园小学宿舍楼,罗湖区地王红围街29号,54157,2006,未知类型,暂无信息,1,12
0,https://sz.lianjia.com/xiaoqu/2411048433106/,罗湖区,地王,都汇中心,罗湖区地王红桂路2118,,2012,塔板结合,无开发商,1,370
2,https://sz.lianjia.com/xiaoqu/2410002919075157/,罗湖区,地王,深圳电器公司,罗湖区地王松园路75号,60667,1984,板楼/塔板结合,深圳市九洲电器有限公司,2,166
0,https://sz.lianjia.com/xiaoqu/2411048367794/,罗湖区,地王,七支队家属区,罗湖区地王松园南街43号,,1984,塔板结合,暂无信息,10,141
0,https://sz.lianjia.com/xiaoqu/2411048424219/,罗湖区,地王,红围一巷5号,罗湖区地王桂园路,,暂无信息,塔板结合,暂无信息,1,10
0,https://sz.lianjia.com/xiaoqu/2411048420566/,罗湖区,地王,公安局大院,"罗湖区地王红宝路, 红宝路63号, 红宝路61",62193,1992,板楼,深圳市城建物业管理有限公司,10,525
0,https://sz.lianjia.com/xiaoqu/2411048359778/,罗湖区,地王,蔡屋围南村,罗湖区地王蔡屋围南村,,2010,塔板结合,暂无信息,13,218
0,https://sz.lianjia.com/xiaoqu/2420025933025467/,罗湖区,地王,桂园,罗湖区地王安南路松园西街28号,,暂无信息,板楼/塔板结合,暂无信息,1,5
0,https://sz.lianjia.com/xiaoqu/248282468527850/,罗湖区,地王,桂木坊,罗湖区地王深圳罗湖区桂园路29号,,暂无信息,板楼/塔板结合,暂无信息,3,42
0,https://sz.lianjia.com/xiaoqu/2411048421754/,罗湖区,地王,红岭集团大院,罗湖区地王红桂路2033,58036,1989,板楼,广东省红岭集团有限公司,6,188
0,https://sz.lianjia.com/xiaoqu/2420034597132342/,罗湖区,地王,国速世纪大厦,罗湖区地王深圳市罗湖区蔡屋围宝安南路16、18号,,暂无信息,塔板结合,深圳市国速房地产开发有限公司,2,641
0,https://sz.lianjia.com/xiaoqu/2411048432358/,罗湖区,地王,松园大楼,罗湖区地王松园西街55,,暂无信息,塔板结合,暂无信息,1,54
0,https://sz.lianjia.com/xiaoqu/24000000001030/,罗湖区,地王,红桂二街2号大院,罗湖区地王红桂二街2号大院3栋201,,暂无信息,未知类型,暂无信息,1,1
0,https://sz.lianjia.com/xiaoqu/2420030759775847/,罗湖区,地王,水务局家属楼,罗湖区地王红岭中路水务局家属楼,,暂无信息,塔板结合,暂无信息,2,60
4,https://sz.lianjia.com/xiaoqu/2420025794570618/,罗湖区,笋岗,招商中环·禧寓,罗湖区笋岗笋岗街道红岭北路与梅园路交汇处,75520,2001,塔楼,深圳招商房地产有限公司,4,905
0,https://sz.lianjia.com/xiaoqu/2420030730414076/,罗湖区,笋岗,笋岗中队家属楼,罗湖区笋岗宝岗路107号,,暂无信息,未知类型,暂无信息,2,120
0,https://sz.lianjia.com/xiaoqu/2411048375565/,罗湖区,地王,桂园路48号,罗湖区地王桂园路48号,51160,1995,板楼,深圳市二建,14,184
1,https://sz.lianjia.com/xiaoqu/2411048688324/,罗湖区,笋岗,五金花园,罗湖区笋岗梅园路1号,55807,2000,塔板结合,暂无信息,2,48
6,https://sz.lianjia.com/xiaoqu/2411050202599/,罗湖区,笋岗,嘉景苑,罗湖区笋岗宝岗路31号,52606,1999,塔板结合,暂无资料,4,342
12,https://sz.lianjia.com/xiaoqu/2420026269057156/,罗湖区,笋岗,MR.91公馆,罗湖区笋岗罗湖区宝岗路91号,49394,1989,塔楼,东旭蓝天新能源股份有限公司,1,215
0,https://sz.lianjia.com/xiaoqu/2413602570646452/,罗湖区,笋岗,艺茂中心,罗湖区笋岗展艺路32号,,暂无信息,塔板结合,暂无信息,1,1
0,https://sz.lianjia.com/xiaoqu/2411049443973/,罗湖区,笋岗,宝龙嘉园,罗湖区笋岗宝岗路1-40附近,,2014,塔楼,宝龙地产控股有限公司,3,772
0,https://sz.lianjia.com/xiaoqu/2411049445244/,罗湖区,笋岗,笋岗村183号,罗湖区笋岗笋岗村183号,,1996,未知类型,深圳市笋岗实业股份有限公司,1,28
0,https://sz.lianjia.com/xiaoqu/24000000000346/,罗湖区,笋岗,宝能慧谷上观中心,罗湖区笋岗梨园路364号,,暂无信息,塔板结合,暂无信息,1,25
1,https://sz.lianjia.com/xiaoqu/2411049445254/,罗湖区,笋岗,铁东小区,罗湖区笋岗北站路59号,48820,1983,板楼,铁路局,7,279
3,https://sz.lianjia.com/xiaoqu/2411048682641/,罗湖区,笋岗,兴华小区,罗湖区笋岗西货场路36号,47598,1995,塔板结合,深圳市先科房地产开发公司,2,146
1,https://sz.lianjia.com/xiaoqu/2411048681423/,罗湖区,笋岗,田华楼小区,罗湖区笋岗西货场路6号,47496,1984,塔板结合,深圳市先科房地产开发公司,2,133
1,https://sz.lianjia.com/xiaoqu/247282901921013/,罗湖区,笋岗,民富楼,罗湖区笋岗北站路11号,45366,1990,塔板结合,深圳宝安集团,3,44
1,https://sz.lianjia.com/xiaoqu/2411049445439/,罗湖区,笋岗,新时速嘉园,罗湖区笋岗北站路13号,52988,2001,塔板结合,深圳市广深铁路股份有限公司,9,370
0,https://sz.lianjia.com/xiaoqu/24000000000140/,罗湖区,笋岗,宝能慧谷,罗湖区笋岗梨园路366号,,暂无信息,未知类型,暂无信息,1,28
0,https://sz.lianjia.com/xiaoqu/2410774946787835/,罗湖区,笋岗,大华商务大厦,罗湖区笋岗深圳市罗湖区宝岗路269号,,暂无信息,板楼,暂无信息,1,1
0,https://sz.lianjia.com/xiaoqu/2411636278047040/,罗湖区,笋岗,银山楼,罗湖区笋岗宝岗路217号,43334,1997,塔板结合, 大理耀鹏房地产开发有限责任公司,3,58
0,https://sz.lianjia.com/xiaoqu/2411050691468/,罗湖区,笋岗,田华苑小区,罗湖区笋岗西货场路9号,47382,1999,塔板结合,深圳市二建,3,182
0,https://sz.lianjia.com/xiaoqu/2420029392991446/,罗湖区,地王,宝安南路3073号,罗湖区地王宝安南路3073号,,暂无信息,未知类型,暂无信息,1,24
0,https://sz.lianjia.com/xiaoqu/2420029550280210/,罗湖区,笋岗,泥岗东路铁路小区,罗湖区笋岗泥岗东路1019号,43005,1996,未知类型,暂无信息,2,30
0,https://sz.lianjia.com/xiaoqu/2411049444305/,罗湖区,笋岗,粤华楼,罗湖区笋岗桃园路108号,,暂无信息,未知类型,暂无信息,1,100
0,https://sz.lianjia.com/xiaoqu/2411447599117189/,罗湖区,笋岗,华海达国际服装交流中心,罗湖区笋岗宝安北路2018号,,暂无信息,塔板结合,暂无信息,1,1
0,https://sz.lianjia.com/xiaoqu/2420030689528424/,罗湖区,地王,松园东二巷小区,罗湖区地王宝安南路,,暂无信息,未知类型,暂无信息,1,35
2,https://sz.lianjia.com/xiaoqu/249954533846338/,罗湖区,地王,中南小区,罗湖区地王宝安南路3007号,50294,1986,板楼, 大理耀鹏房地产开发有限责任公司,1,21
0,https://sz.lianjia.com/xiaoqu/2410823929704422/,罗湖区,笋岗,粤华奥特城汽配用品市场,"罗湖区笋岗澳康达对面, 桃园路276",38865,2003,塔板结合,深圳市一辉实业有限公司,1,265
0,https://sz.lianjia.com/xiaoqu/2411048427139/,罗湖区,地王,红围一巷8号,罗湖区地王桂园路,,暂无信息,板楼,暂无信息,3,75
3,https://sz.lianjia.com/xiaoqu/2411048362873/,罗湖区,地王,建设集团宿舍,罗湖区地王红岭中路2118号,88788,1982,平房,深圳市建设投资控股公司,11,557
13,https://sz.lianjia.com/xiaoqu/2411084162150716/,罗湖区,地王,地王大厦信兴广场,罗湖区地王罗湖区深南东路5002号,44735,1995,塔板结合, 大连保利锦恒房地产开发有限公司,3,1881
4,https://sz.lianjia.com/xiaoqu/2411048467409/,罗湖区,地王,天元大厦,罗湖区地王红桂路1029号,44472,1996,塔板结合,深圳市金地大百汇房地产开发有限公司,1,209
4,https://sz.lianjia.com/xiaoqu/2411048421652/,罗湖区,地王,红群楼,罗湖区地王桂园路141号,58257,1982,平房,深圳市城市建设开发（集团）公司,36,822
0,https://sz.lianjia.com/xiaoqu/2411048425717/,罗湖区,地王,中泰住宅小区,罗湖区地王红桂路2088,,暂无信息,塔板结合,暂无信息,3,220
5,https://sz.lianjia.com/xiaoqu/2411049409422/,罗湖区,地王,美荔园,罗湖区地王红岭中路1018号,66908,2003,塔板结合,中房集团南方置业有限公司,3,450
0,https://sz.lianjia.com/xiaoqu/2411048439876/,罗湖区,地王,燃料公司,罗湖区地王红桂路1017号,52636,1980,板楼,暂无信息,3,73
0,https://sz.lianjia.com/xiaoqu/2411425535765796/,罗湖区,地王,岭南公司住宅楼,罗湖区地王笋岗东路2125号,45555,1986,塔板结合,上海岭南房地产开发有限公司,2,60
1,https://sz.lianjia.com/xiaoqu/2411048427276/,罗湖区,地王,红围二巷13号,罗湖区地王红围坊二巷10号,51032,1989,塔板结合,无开发商,2,41
1,https://sz.lianjia.com/xiaoqu/2412501809901877/,罗湖区,地王,荔花村,"罗湖区地王红桂二街25号, 红桂二街2号",51942,1988,板楼/塔板结合,苏州保利隆威置业有限公司,4,30
0,https://sz.lianjia.com/xiaoqu/2411048376703/,罗湖区,地王,松园西街48号,罗湖区地王松园西街,,暂无信息,塔板结合,暂无信息,2,246
0,https://sz.lianjia.com/xiaoqu/2411048376992/,罗湖区,地王,松园西街50号,罗湖区地王松园西街,,暂无信息,平房,暂无信息,1,72
1,https://sz.lianjia.com/xiaoqu/2412502086463239/,罗湖区,地王,CK尚御,罗湖区地王罗湖宝安南路与解放路交汇处,47438,暂无信息,塔板结合,暂无信息,2,737
0,https://sz.lianjia.com/xiaoqu/2411048381554/,罗湖区,地王,宝安南路3091号,罗湖区地王宝  安南路,,暂无信息,平房,暂无信息,1,32
0,https://sz.lianjia.com/xiaoqu/2411048352294/,罗湖区,地王,红岭中路1020号,罗湖区地王红岭中路1020号,,暂无信息,板楼,暂无信息,1,24
1,https://sz.lianjia.com/xiaoqu/2411048434913/,罗湖区,地王,宝泉庄菁华楼,罗湖区地王红桂路1015号,54704,1990,塔楼,暂无资料,5,109
0,https://sz.lianjia.com/xiaoqu/2411048376233/,罗湖区,地王,松园南街16号,罗湖区地王松园南街,,1988,塔楼,深圳市二建,1,32
2,https://sz.lianjia.com/xiaoqu/2411048372403/,罗湖区,地王,宝泉庄,罗湖区地王红桂路1008号,49399,1996,塔板结合,深圳市振业(集团)股份有限公司,4,218
0,https://sz.lianjia.com/xiaoqu/2411048388069/,罗湖区,地王,南村50号,罗湖区地王红桂一街50,,暂无信息,塔板结合,暂无信息,3,100
2,https://sz.lianjia.com/xiaoqu/2410908136910744/,罗湖区,地王,果园西小区,罗湖区地王桂园路92号,53628,1986,塔楼,上海名流置业有限公司,11,107
11,https://sz.lianjia.com/xiaoqu/2411048481070/,罗湖区,地王,深港豪苑,罗湖区地王宝安南路2078号,45014,1997,塔楼/板楼,深圳市深港工贸进出口公司,4,666
0,https://sz.lianjia.com/xiaoqu/2411048375473/,罗湖区,地王,松园路101号,罗湖区地王松园路,,暂无信息,塔板结合,暂无信息,5,118
5,https://sz.lianjia.com/xiaoqu/2413600823455693/,罗湖区,地王,快捷假日公寓,罗湖区地王红桂路50号,41341,2008,塔板结合,深圳市天勤房地产开发有限公司,1,294
4,https://sz.lianjia.com/xiaoqu/2411048394173/,罗湖区,地王,荔景大厦,罗湖区地王红岭中路1008号,41821,1994,塔板结合,深圳市万科房地产开发有限公司,1,182
3,https://sz.lianjia.com/xiaoqu/2411048376787/,罗湖区,地王,果园东,"罗湖区地王果园东15号, 果园东10号",50326,1986,塔板结合,无开发商,11,381
67,https://sz.lianjia.com/xiaoqu/2411063255363/,罗湖区,地王,ONE 39,罗湖区地王宝安南路 ONE39,54294,2015,塔楼,深圳市龙园凯利恒丰房地产股份有限公司,1,1409
3,https://sz.lianjia.com/xiaoqu/2411048431099/,罗湖区,地王,大信大厦,罗湖区地王宝安南路2066号,36577,1992,塔板结合,深圳市大信实业股份有限公司,2,286
18,https://sz.lianjia.com/xiaoqu/2411049135119/,罗湖区,地王,鸿隆世纪广场,罗湖区地王深南东路4002号,45867,2008,塔板结合,鸿隆地产（深圳）有限公司,3,644
