restaurant_type,district,city,restaurant_name,address,score,avg_price,review_num,taste_rating,environment_rating,service_rating
粤菜,宝安区,深圳,兴兴宁客家菜馆(宝安分店),建安一路351号2栋108号,4.05,73,55,4.18,3.73,3.88
粤菜,宝安区,深圳,新鸿强餐厅,新安二区湖滨路27号,4.16,69,117,4.36,3.56,3.64
小龙虾,南山区,深圳,98号小龙虾,南头街道大新社区永福正街35号整套,,,,,,
小龙虾,南山区,深圳,无敌麻辣小龙虾,招商街道赤湾海天楼104号,,2,3.6,3.6,3.6,3.6
小龙虾,南山区,深圳,麻辣小龙虾蟹海螺,勤学路与学府路交叉口西北100米创意梦广场桂庙新村28栋,,,3.6,3.6,3.6,3.6
小龙虾,南山区,深圳,虾味皇,南山区南光路5-3号,,4,3.4,3.6,3.47,3.4
小龙虾,南山区,深圳,偶遇小龙虾(蛇口店),招商街道太子路76-9,,4,3.68,3.57,3.57,3.58
小龙虾,南山区,深圳,趣点小龙虾(蛇口店),粤海街道后海村80号104,,1,3.4,3.4,3.4,3.4
小龙虾,南山区,深圳,91号小龙虾(南山店),南山街道南山社区南山村正巷296号102,,2,3.6,3.6,3.6,3.6
小龙虾,南山区,深圳,变态小龙虾(大新店),南山区前海路3168-31号,,,3.6,3.6,3.6,3.6
小龙虾,南山区,深圳,点赞小龙虾,南头街道大新新村15号102号铺,60,18,3.6,3.66,3.58,3.61
小龙虾,南山区,深圳,玩味,龙海家园098号,53,18,3.55,3.57,3.67,3.58
小龙虾,南山区,深圳,79s麻辣小龙虾,莲塘长岭村迎客来超市一楼,,7,3.64,3.64,3.6,3.64
小龙虾,南山区,深圳,秘汁道小龙虾(蛇口店),粤海街道南油社区兴南路54号6栋,,5,3.57,3.56,3.56,3.56
小龙虾,南山区,深圳,虾本营水果龙虾(桂庙店),粤海街道学府路粤桂社区桂庙新村87、88号102,,8,4,3.87,3.84,3.9
小龙虾,南山区,深圳,壹两虾,前海人人乐对面兴业银行隔壁,,4,3.54,3.54,3.54,3.54
小龙虾,南山区,深圳,虾印象正宗潜江油焖大虾(南山店),南商路70-12号,,15,3.73,3.7,3.61,3.71
东北菜,福田区,深圳,鑫客源铁锅炖,爱华路40号金氏韩国超市隔壁,3.47,56,9,3.47,3.46,3.45
东北菜,福田区,深圳,东北餐馆福田区新洲北村35栋,福田区新洲九街48号,3.47,,,3.47,3.46,3.45
东北菜,福田区,深圳,关东情,上沙塘堰村4巷8号102号,3.47,40,,3.47,3.46,3.45
早茶,龙岗区,深圳,潮汕肠粉王,布吉街道罗岗社区百鸽路186号一楼,3.71,12,21,3.71,3.6,3.61
早茶,龙岗区,深圳,车田豆腐(中心城店),龙城街道爱龙路66号熙和园3栋商铺70-72号,3.58,70,21,3.6,3.42,3.57
早茶,龙岗区,深圳,肥姨石磨肠粉店,平湖街道凤凰社区横岭路46号,3.72,,7,3.75,3.65,3.72
早茶,龙岗区,深圳,常德牛肉粉(海关店),中心城禾田路16号锦绣东方花园独立商业楼商铺105号,3.73,19,16,3.78,3.65,3.69
早茶,龙岗区,深圳,富龙山大酒楼,新生路1号,3.61,56,206,3.7,3.87,3.77
早茶,龙岗区,深圳,金鹏大酒楼,金鹏路26号金利商业广场11楼金鹏酒店内,3.94,79,179,3.86,3.95,3.77
早茶,龙岗区,深圳,豆记匠品(布吉天虹店),吉政路世纪华夏一楼,3.72,27,70,3.67,3.72,3.65
早茶,龙岗区,深圳,小松餐厅,大鹏街道办中山路8号-11,3.73,,9,3.74,3.44,3.77
早茶,龙岗区,深圳,三津汤包,坪山街道六联社区深汕路116号三津汤包,3.81,,6,3.84,3.81,3.84
早茶,龙岗区,深圳,极味鲜肠粉店(坂田店),杨马二街与长发东路交叉口西100米,3.68,,13,3.66,3.52,3.61
早茶,龙岗区,深圳,黄记石磨肠粉,保利上城,3.82,,24,3.84,3.82,3.8
早茶,龙岗区,深圳,东方半山酒楼·早茶点心中餐,布吉街道东西干道18号东方半山酒店二楼,3.53,71,55,3.6,3.66,3.65
早茶,龙岗区,深圳,豆记匠品(六约店),横岗街道六约路87号四季荟大厦一楼101及二楼201商铺,3.8,32,62,3.78,3.87,3.81
早茶,宝安区,深圳,粉霸花(福永大道店),福永大道,3.78,28,85,3.77,3.78,3.71
早茶,宝安区,深圳,哥哥乐(松明大道店),松岗街道办松明大道73号勤裕楼二楼,3.64,37,149,3.71,3.77,3.67
早茶,宝安区,深圳,美颐美(深圳机场店),机场南路宝安国际机场T3航站楼禁区外5层,3.68,42,127,3.77,3.88,3.7
早茶,宝安区,深圳,同喜肠粉专卖店,广安南路与朝阳中路交汇处西30米处,3.62,27,67,3.62,3.6,3.64
早茶,宝安区,深圳,点点鲜(桥头店),福永街道桥头社区桥荣路70号一楼,3.7,20,30,3.77,3.71,3.68
早茶,宝安区,深圳,杰豪粤菜高级食府,福永镇福永街道立新路16号,3.75,,8,3.72,3.77,3.81
早茶,宝安区,深圳,长盛源丰顺捆粄,西乡固戍一路240号,3.56,20,22,3.56,3.55,3.55
早茶,宝安区,深圳,肥肥肠粉潮汕小吃,白石厦旧村十一巷与龙翔路交叉口东北50米,3.55,19,7,3.56,3.53,3.53
茶餐厅,宝安区,深圳,识饮识食港式餐厅,三号路松茂御龙湾商业街口,3.69,23,16,3.7,3.66,3.68
茶餐厅,宝安区,深圳,万濠港式茶餐厅,松岗街道溪头沙江路113号万濠酒店一楼,3.71,49,15,3.67,3.54,3.57
茶餐厅,宝安区,深圳,太兴餐厅,宝农北巷海雅缤纷城,3,,,3.68,3.61,3.62
茶餐厅,宝安区,深圳,啄木鸟饮食之家,爱民路98号,3.79,58,55,3.89,3.74,3.83
茶餐厅,宝安区,深圳,杏园茶餐厅(壆岗店),崇光路东侧，亿康广场对面,3.46,28,6,3.82,3.46,3.53
茶餐厅,宝安区,深圳,海利御点粤菜餐厅,建安二路河东骏丰园首层A6号,3.7,72,29,3.69,3.62,3.66
茶餐厅,宝安区,深圳,德兴茶餐厅,上北一巷4号,3.75,49,20,3.73,3.74,3.76
茶餐厅,宝安区,深圳,鲜点赞,松岗街道楼岗社区楼岗北一巷1号102,3.52,,10,3.52,3.52,3.52
其他美食,福田区,深圳,老陕记面馆,福强路1014-9号,3.78,27,22,3.75,3.71,3.78
其他美食,福田区,深圳,河南人家,林园东路大众文具旁,3.51,,1,3.51,3.49,3.51
其他美食,福田区,深圳,赣味小炒,梅育路33-2号,3.59,,6,3.6,3.54,3.59
其他美食,福田区,深圳,江西米粉(椰树村店),沙头街道上沙椰树村7巷2号101铺,3.62,21,23,3.66,3.52,3.61
其他美食,福田区,深圳,海南传统鸡饭店(水围店),水围村水围二街16栋101号铺位,3.62,,,3.66,3.52,3.61
其他美食,福田区,深圳,汤姆陈餐厅,福华一路怡景中心城招商银行旁,3.54,,3,3.52,3.52,3.52
其他美食,福田区,深圳,湛江脆皮烧猪,新村路下沙村五坊14号,3.54,,,3.52,3.52,3.52
其他美食,福田区,深圳,偶豫精致豫菜(华强北店),深南中路2070号电子大厦一层5-7,3.54,,,3.52,3.52,3.52
其他美食,福田区,深圳,禾花虞,燕南路13号,3.35,,,3.33,3.34,3.34
其他美食,福田区,深圳,九补汤,南园路新城市广场LG层美食广场内,3.84,,7,3.85,3.69,3.73
其他美食,罗湖区,深圳,赏云楼,107国道,3.66,,1,3.66,3.72,3.66
其他美食,罗湖区,深圳,真真丽膳坊窑鸡•乳鸽皇,东晓街道东昌路2号金迪铭苑一楼101号,3.58,,6,3.58,3.62,3.61
其他美食,罗湖区,深圳,德记隆江猪脚店,人民南路2059-8,3.74,18,9,3.75,3.42,3.82
其他美食,罗湖区,深圳,老地方美食,黄贝岭上村145栋,3.48,,1,3.53,3.48,3.48
其他美食,罗湖区,深圳,一点便利店,荔景大厦一楼,3.61,,9,3.51,3.55,3.51
其他美食,罗湖区,深圳,都市暖男·酿汤铺,红岭北路1048号,3.61,,,3.51,3.55,3.51
其他美食,罗湖区,深圳,VMASPA COMING SOON,深南东路3023号,3.61,,,3.51,3.55,3.51
其他美食,罗湖区,深圳,湖北传统煨汤馆,蔡屋围新十坊12-4,3.52,,1,3.52,3.46,3.52
粤菜,罗湖区,深圳,渔米轩(红岭路店),蔡屋围红岭中路荔园酒店二楼,3.82,88,253,4.24,4.1,4.08
粤菜,罗湖区,深圳,青蓬酒家(田心店),深圳市罗湖区宝岗路218号5-6楼,4.32,144,366,4.4,4.18,3.96
粤菜,罗湖区,深圳,食为先海鲜酒家(人民南路店),人民南路3007-3009号,3.91,120,352,3.97,3.56,3.61
粤菜,罗湖区,深圳,金稻园砂锅粥(向西店),向西路向西村西区14号一、二楼,4.27,108,511,4.6,4,3.86
粤菜,罗湖区,深圳,桂园潮丰牛肉店,红桂路1023号,3.96,72,394,3.94,3.36,3.5
粤菜,罗湖区,深圳,潮江春(阳光店),嘉宾路1号阳光酒店二楼,4.02,142,1696,4.17,4.16,3.81
粤菜,罗湖区,深圳,大林苑精细中国菜,怡景路2003号怡景花园O径3-5号,4.24,761,91,4.28,3.89,3.94
粤菜,罗湖区,深圳,鹅尊·汕头苏南鹅肉饭店(金光华店),人民南路2079号,4.18,73,452,4.35,4.1,4.08
粤菜,罗湖区,深圳,余百年(国贸店),嘉宾路3007号国贸站E出口直行20米,4.27,34,74,4.17,4.1,4.26
粤菜,罗湖区,深圳,嘉庆大酒楼,文锦路与爱国路并汇处俊园大厦3楼,3.87,66,713,4.14,3.87,3.85
粤菜,罗湖区,深圳,顺德佬(嘉宾店),嘉宾西路金威大厦2-3楼,3.9,104,2005,4.07,3.92,3.7
粤菜,罗湖区,深圳,春晖苑桐坑牛肉粿(蔡屋围总店),嘉宾路蔡屋围1号,4.66,29,1529,4.81,3.67,4.25
粤菜,罗湖区,深圳,金碧轩大酒楼,红岭南路红岭大厦维也纳酒店1-3楼,3.92,82,476,3.95,3.95,3.94
粤菜,龙岗区,深圳,友和国际大酒店-金航中餐厅,吉祥中路588号友和国际酒店3楼,4.26,81,154,4.4,4.53,3.98
粤菜,龙岗区,深圳,南粤春酒楼(横岗店),横岗街道塘坑康乐路21号,4.03,82,270,4.07,4.09,4.01
粤菜,龙岗区,深圳,顺徕德·仙庙烧鸡(天安云谷店),坂田街道岗头社区雪岗路2016号2014-2017号商铺,3.93,55,45,4.03,3.93,3.84
粤菜,龙岗区,深圳,十二少(平湖店),平湖谊昌路A8号1楼,3.67,74,37,3.71,3.72,3.73
粤菜,龙岗区,深圳,龙苑酒楼(吉华店),科技园路12号,3.9,78,66,3.89,3.86,3.83
粤菜,龙岗区,深圳,照记客家厨房(华为店),五和大道北4008号、,4.05,59,86,4.09,3.87,4.04
粤菜,龙岗区,深圳,大岗仙庙烧鸡,坳背路众益电子商务产业园内,4.2,50,109,4.3,3.82,4.09
东北菜,宝安区,深圳,砂锅炒粉(福永新村一队),立新路,,,,,,
东北菜,宝安区,深圳,怡源居东北菜,西乡镇九围新村牌坊旁1楼6号,,1,3.49,3.49,3.49,3.49
东北菜,宝安区,深圳,沈阳饭店(98工业城店),中心路万丰98工业城107铺,,,3.49,3.49,3.49,3.49
东北菜,宝安区,深圳,印象东北(福永店),福园一路87号,,4,3.58,3.58,3.54,3.49
东北菜,宝安区,深圳,全小旭的店,西乡街道柳竹社区华侨新村西堤一巷8号103,,5,3.57,3.57,3.55,3.55
东北菜,宝安区,深圳,共和北方永发科技园(共和工业大道店),共和工业大道北50米,,2,3.52,3.51,3.51,3.51
东北菜,宝安区,深圳,鸡煲王,沙井新桥三路1号旁一栋107,68,,3.52,3.51,3.51,3.51
东北菜,宝安区,深圳,东北人家,新桥街道万丰社区新沙路274号102,,10,3.69,3.72,3.72,3.63
东北菜,宝安区,深圳,木子坊北方菜,翻身路富源大厦南140米,,4,3.64,3.64,3.64,3.64
东北菜,宝安区,深圳,刘记砂锅,福海街道和平社区桥和路308号百港城B栋101,,,3.64,3.64,3.64,3.64
东北菜,宝安区,深圳,一品鸡煲,庄村路海天宾馆对面,,2,3.56,3.56,3.56,3.56
东北菜,宝安区,深圳,华晨粗粮坊,新安市场137号,,,3.56,3.56,3.56,3.56
东北菜,宝安区,深圳,老骨头,海秀路23号龙光·世纪大厦B1层,,,3.56,3.56,3.56,3.56
东北菜,宝安区,深圳,沙塘北方永发科技园,万安路与锦程路交叉口南200米,,,3.56,3.56,3.56,3.56
东北菜,宝安区,深圳,为食王原味砂锅粉面粥,深圳宝安西乡银田西发工业区A区一栋宿舍楼1107商铺,,,3.56,3.56,3.56,3.56
小龙虾,罗湖区,深圳,玉苗•私房小龙虾,罗湖区太白路布心太白路44号,,,,,,
小龙虾,罗湖区,深圳,蓝龙馆,罗湖区文锦渡高嘉花园,,,,,,
小龙虾,罗湖区,深圳,可可小龙虾,笋岗街道笋岗社区宝岗路笋岗村12号106,,,,,,
小龙虾,罗湖区,深圳,聚湘缘烤鱼小龙虾,清水河街道清水河六路生活小区十二栋101,,,,,,
小龙虾,罗湖区,深圳,蒜香麻辣小龙虾,湖贝新村87-1号,,,3.49,3.49,3.47,3.49
小龙虾,罗湖区,深圳,湖南小吃社•卤味•小龙虾,南华街9-1号,,,3.49,3.49,3.47,3.49
小龙虾,罗湖区,深圳,江城印象,太宁路F022商铺,,,3.49,3.49,3.47,3.49
小龙虾,罗湖区,深圳,哆哆的虾(罗湖店),南湖街道南湖路罗湖村101栋2号,,,3.55,3.55,3.55,3.55
韩国料理,宝安区,深圳,kimi,宝安大道银田工业区盐田商务广场a座,,,3,3.48,3.48,3.48
韩国料理,宝安区,深圳,饭&鱼糕(海雅店),宝安区新安甲岸村48号海雅缤纷城负一楼,,,3,3.48,3.48,3.48
韩国料理,宝安区,深圳,原记碳烤肉,岭下花园二巷二号103,,,3,3.48,3.48,3.48
韩国料理,宝安区,深圳,1618烤肉(上合店),上川路277号,,,3,3.48,3.48,3.48
韩国料理,宝安区,深圳,韩式炸鸡,石岩街道罗租社区罗租老村10区60号102,,,3,3.48,3.48,3.48
韩国料理,宝安区,深圳,汇烤潮式烤肥牛,育杰路二十四区七巷6-3号,,,3,3.48,3.48,3.48
韩国料理,宝安区,深圳,韩国馆,宝安大道124号附近,,,3,3.48,3.48,3.48
韩国料理,宝安区,深圳,魔力小鸡排,中熙香缤山6栋108,,,3,3.48,3.48,3.48
韩国料理,宝安区,深圳,哈德瑞乳制品专门店,新安街道二十二区勤诚达和园5栋103号铺,,,3,3.48,3.48,3.48
韩国料理,宝安区,深圳,现拌烤肉,359省道宝石东路325号,,,3,3.48,3.48,3.48
韩国料理,宝安区,深圳,思眷三味韩式料理,宝石南路国惠康百货一楼为盛美食广场石岩街道浪心社区宝石南路97号102及203,,,3,3.48,3.48,3.48
韩国料理,宝安区,深圳,刘记猪杂汤饭,广深公路辅路东200米,,,3,3.48,3.48,3.48
韩国料理,宝安区,深圳,韩国布料,流塘新村6巷9栋701,,,3,3.48,3.48,3.48
咖啡厅,福田区,深圳,Gee Coffee Roasters(深业上城店),皇岗路5001号深业上城B1层Ole’超市咖啡吧,4.33,39,117,4.35,4.01,4.29
咖啡厅,福田区,深圳,Triangle Coffee(福田店),深南大道6023号耀华创建大厦一楼大堂,4.25,28,280,4.22,4.15,4.35
咖啡厅,福田区,深圳,BREW BAR(欢乐海岸店),白石路东8号欢乐海岸购物中心G-033号,4.13,47,41,4.09,4.19,4.12
咖啡厅,福田区,深圳,Costa Coffee(深圳证券交易所店),深南大道2012号深圳证券交易所广场一层A104号,3.82,32,132,3.81,3.93,3.85
咖啡厅,福田区,深圳,太平洋咖啡(皇岗路店),皇岗路5001号深业上城小镇L3层T3039铺&L4层T4002铺,4.13,40,157,4.18,4.33,4.09
咖啡厅,福田区,深圳,奇思猫咖(卓悦中心店),深南大道2001号,3.86,,8,3.84,3.89,3.94
咖啡厅,福田区,深圳,BARISTA PRO CAFE(太平店),福中三路太平金融大厦下沉广场02,4.06,78,697,3.95,4.31,4.14
咖啡厅,福田区,深圳,Palm Court,深南大道7888号东海国际中心A座东海朗廷酒店1楼（近招商银行大厦）,4.62,214,566,4.33,4.85,4.7
咖啡厅,福田区,深圳,KaKaar Coffee(kkmall店),京基百纳空间群楼01号128号商铺,3.79,42,170,3.72,4.03,3.97
咖啡厅,福田区,深圳,星巴克臻选(华强北九方1店),"中航路1号九方购物中心三楼L355,L361号",4.53,41,498,4.58,4.6,4.48
咖啡厅,福田区,深圳,BW黑白咖啡·轻食,新闻路18号合正名园C座1楼,4.33,53,468,4.11,4.67,4.42
咖啡厅,福田区,深圳,彼岸空间·会议团建主题馆,"香蜜湖街道侨香路1011号商铺B5-1F,2F",4.3,101,200,4.16,4.48,4.24
咖啡厅,福田区,深圳,柴田舍·柴犬狗咖,深南大道都市阳光名苑1座21A,4.77,50,117,4.58,4.77,4.82
咖啡厅,福田区,深圳,Ji·Lou 几楼咖啡(卓越影院店),金田路2028号皇岗商务中心03层,4.47,54,500,4.3,4.56,4.44
咖啡厅,福田区,深圳,Cinderella换装体验馆,石厦街新天世纪商务中心B座中区1810,3.96,169,47,3.96,4.08,4.08
东北菜,南山区,深圳,滋味馆,同乐村一街8-5,,,,,,
东北菜,南山区,深圳,牧源酥肉砂锅大骨头,乌石头路11-16号,,,,,,
东北菜,南山区,深圳,食为天东北菜馆,王京坑村29-1,,,,,,
东北菜,南山区,深圳,乡村铁锅炖菜,沙河街道白石街西一坊50号,,,,,,
东北菜,南山区,深圳,315土土菜坊,大板桥巷好运鲜果园旁,,,,,,
东北菜,南山区,深圳,东北饺子馆,东滨路4232,,,,,,
东北菜,南山区,深圳,煜齐多肉,欧风街,,,,,,
东北菜,南山区,深圳,亲青东北菜馆,塘朗小学公交站牌塘朗酒店旁,60,41,3.54,3.6,3.6,3.56
东北菜,南山区,深圳,绿色家园,前进路与同安路交叉口东南150米,,,3.54,3.6,3.6,3.56
东北菜,南山区,深圳,咱家(南山店),南海大道2088-10号,,,3.54,3.6,3.6,3.56
东北菜,南山区,深圳,好再来东北餐馆,前海路24附近,,,3.54,3.6,3.6,3.56
东北菜,南山区,深圳,胖哥烤肉拌饭,星河路华夏路塘头六坊12-2,,3,3.57,3.53,3.53,3.55
川菜,宝安区,深圳,鱼你相约酸菜鱼(壹方城购物中心店),新湖路99号壹方城购物中心3层,3.52,34,15,3.54,3.53,3.58
川菜,宝安区,深圳,鱼你在一起(新圳西路店),新安街道新安湖社区新圳西路2号华润万家一层1010号,4.05,34,77,4.05,4,4.02
川菜,宝安区,深圳,探炉烤鱼(形色城店),沙井中心路34-1号形色城五楼,4.18,80,106,4.13,4.34,4.14
川菜,宝安区,深圳,愿者上钩(松岗立业店),立业路15号,3.89,69,59,3.88,3.98,3.89
川菜,宝安区,深圳,头头食道鸭脑壳(沙井店),沙井中心路55号1栋华润万家旁,3.67,67,115,3.78,3.36,3.62
川菜,宝安区,深圳,愿者上钩·纸包鱼(海雅建安一路店),新安街道建安社区建安一路349号2栋建安一路369号,4.07,72,144,4.03,4.3,4.04
川菜,宝安区,深圳,浪你个鱼(宝安优城店),公园路新安街道上合优城1楼,3.43,,2,3.56,3.43,3.49
川菜,宝安区,深圳,愿者上钩(江边店),沙郎路98号101-102号,3.8,71,18,3.83,3.8,3.77
川菜,宝安区,深圳,愿者上钩(新二村店),新桥街道新二社区南美西路59-1号,3.81,76,19,3.83,3.85,3.79
川菜,宝安区,深圳,鱼来顺纸上烤鱼(国惠康店),宏发大世界国惠康一楼超市出入口,3.77,60,14,3.75,3.86,3.82
川菜,宝安区,深圳,鱼你Yo!SoLo·酸菜鱼(前海卓越店),宝华路一楼,3.57,,8,3.59,3.65,3.69
川菜,宝安区,深圳,鱼你在一起(福永意库店),宝安大道福永意库C6栋131-133号铺,3.67,30,28,3.69,3.9,3.85
川菜,宝安区,深圳,愿者上钩·纸包鱼(宝源店),劳动路名优采购中心B座111-112号,3.86,63,64,3.87,3.96,3.9
川菜,龙岗区,深圳,鱼来顺纸上烤鱼&牛蛙(健康花城店),星火路宇宏健康花城临街商铺,3.81,74,15,3.87,3.86,3.78
本帮江浙菜,宝安区,深圳,湘鄉人家,天宝路源泉百货商场旁,,,,,,
本帮江浙菜,宝安区,深圳,亚花饭店,桥南路80号附近,,,,,,
本帮江浙菜,宝安区,深圳,简厨,宝石东路210号,,,,,,
本帮江浙菜,宝安区,深圳,观澜湖水店,银田工业区西发小区20栋城家公寓12号铺,,,,,,
本帮江浙菜,宝安区,深圳,湘鄂乡厨,沙井街道步涌鹏程花园A52号铺,,,,,,
本帮江浙菜,宝安区,深圳,化州鸡饭店,石公路和平客家王旁,,,,,,
本帮江浙菜,宝安区,深圳,六七八酒食,洲石路格泰电子有限公司旁,,,,,,
本帮江浙菜,宝安区,深圳,众口味(万家沙井老店),中心路53号,,,,,,
本帮江浙菜,宝安区,深圳,贵州利群家乡味,和顺路华强手机配件中心旁,,,,,,
本帮江浙菜,宝安区,深圳,常相聚,草围村二路70号,,,,,,
本帮江浙菜,宝安区,深圳,湘当佳饭店,福永镇和平村和同益新村西13巷1栋,,,,,,
本帮江浙菜,宝安区,深圳,上下围饭店,帝堂路63-22号,,,,,,
私房菜,福田区,深圳,好吃佬老妈私房菜,福田区新洲九街239号,,,3.49,3.49,3.49,3.49
私房菜,福田区,深圳,老孟家私家厨房,福强街4001号文化创意园309B北门4楼,,,3.49,3.49,3.49,3.49
私房菜,福田区,深圳,弘源荟,东海花园一期会所二层201、202商铺,,,3.49,3.49,3.49,3.49
私房菜,福田区,深圳,通新岭站,红荔路戎氏旁,,,3.49,3.49,3.49,3.49
私房菜,福田区,深圳,君君私房菜馆,沙嘴一坊,,,3.71,3.76,3.39,3.55
私房菜,福田区,深圳,湘味私房菜,沙尾东村56栋101,,,3.48,3.49,3.49,3.49
私房菜,福田区,深圳,艺车茶馆私房菜,福强东路福田花园大厦3楼会所,,,3.48,3.49,3.49,3.49
私房菜,福田区,深圳,聚龍居私房菜,皇岗上围一村六栋一楼上围一村,,,3,3.49,3.49,3.49
